0,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

19,1.00,0.00,0.00,1.50,60,1.00,0.00,0.00,1.50,60

35,inputA,outputA,a_adjust,inputB,outputB,b_adjust
5602,1.68,9.12,60,2.81,28.53,60

5619,1.68,9.12,60,2.81,28.53,60

5634,1.68,9.08,60,2.81,28.56,60

5653,1.68,9.08,60,2.81,28.56,60

5669,1.68,9.08,60,2.81,28.56,60

5684,1.68,9.08,60,2.81,28.56,60

5700,1.68,9.08,60,2.81,28.56,60

5720,1.68,9.04,60,2.81,28.60,60

5735,1.68,9.04,60,2.81,28.60,60

5753,1.68,9.04,60,2.81,28.60,60

5768,1.68,9.04,60,2.81,28.60,60

5785,1.68,9.04,60,2.81,28.60,60

5801,1.68,9.01,60,2.81,28.64,60

5817,1.68,9.01,60,2.81,28.64,60

5835,1.68,9.01,60,2.81,28.64,60

5851,1.68,9.01,60,2.81,28.64,60

5866,1.68,8.97,60,2.81,28.68,60

5884,1.68,8.97,60,2.81,28.68,60

5903,1.68,8.97,60,2.81,28.68,60

5918,1.68,8.97,60,2.81,28.68,60

5935,1.68,8.97,60,2.81,28.68,60

5949,1.68,8.93,60,2.81,28.71,60

5967,1.68,8.93,60,2.81,28.71,60

5985,1.68,8.93,60,2.81,28.71,60

6000,1.68,8.93,60,2.81,28.71,60

6017,1.68,8.93,60,2.81,28.71,60

6035,1.68,8.90,60,2.81,28.75,60

6050,1.68,8.90,60,2.81,28.75,60

6068,1.68,8.90,60,2.81,28.75,60

6085,1.68,8.90,60,2.81,28.75,60

6100,1.68,8.90,60,2.81,28.75,60

6117,1.68,8.86,60,2.81,28.79,60

6135,1.68,8.86,60,2.81,28.79,60

6150,1.68,8.86,60,2.81,28.79,60

6166,1.68,8.86,60,2.81,28.79,60

6184,1.68,8.82,60,2.81,28.83,60

6200,1.68,8.82,60,2.81,28.83,60

6219,1.68,8.82,60,2.81,28.83,60

6235,1.68,8.82,60,2.81,28.83,60

6253,1.68,8.82,60,2.81,28.83,60

6268,1.68,8.79,60,2.81,28.86,60

6285,1.68,8.79,60,2.81,28.86,60

6300,1.68,8.79,60,1.76,28.86,60

6317,1.65,8.79,60,1.76,28.86,60

6336,1.65,8.79,60,1.76,28.86,60

6351,1.65,9.12,60,1.76,39.66,60

6367,1.65,9.12,60,1.76,39.66,60

6386,1.65,9.12,60,1.76,39.66,60

6400,1.65,9.12,60,1.76,39.66,60

6416,1.65,9.12,60,1.76,39.66,60

6435,1.65,9.09,60,1.76,39.91,60

6453,1.65,9.09,60,1.76,39.91,60

6467,1.65,9.09,60,1.76,39.91,60

6485,1.65,9.09,60,1.76,39.91,60

6500,1.65,9.06,60,1.76,40.16,60

6519,1.65,9.06,60,1.76,40.16,60

6535,1.65,9.06,60,1.76,40.16,60

6553,1.65,9.06,60,1.76,40.16,60

6568,1.65,9.06,60,1.76,40.16,60

6585,1.65,9.03,60,1.76,40.41,60

6603,1.65,9.03,60,1.76,40.41,60

6619,1.65,9.03,60,1.76,40.41,60

6635,1.65,9.03,60,1.76,40.41,60

6651,1.65,9.03,60,1.76,40.41,60

6669,1.65,9.00,60,1.76,40.66,60

6684,1.65,9.00,60,1.76,40.66,60

6702,1.65,9.00,60,1.76,40.66,60

6716,1.65,9.00,60,1.76,40.66,60

6735,1.65,9.00,60,1.76,40.66,60

6752,1.65,8.97,60,1.76,40.90,60

6767,1.65,8.97,60,1.76,40.90,60

6785,1.65,8.97,60,1.76,40.90,60

6801,1.65,8.97,60,1.76,40.90,60

6819,1.65,8.94,60,1.76,41.15,60

6835,1.65,8.94,60,1.76,41.15,60

6853,1.65,8.94,60,1.76,41.15,60

6867,1.65,8.94,60,1.76,41.15,60

6884,1.65,8.94,60,1.76,41.15,60

6903,1.65,8.91,60,1.76,41.40,60

6917,1.65,8.91,60,1.76,41.40,60

6934,1.65,8.91,60,1.76,41.40,60

6953,1.65,8.91,60,1.76,41.40,60

6968,1.65,8.91,60,1.76,41.40,60

6985,1.65,8.88,60,1.76,41.65,60

7002,1.65,8.88,60,1.76,41.65,60

7018,1.65,8.88,60,1.76,41.65,60

7035,1.65,8.88,60,1.76,41.65,60

7051,1.65,8.88,60,1.76,41.65,60

7068,1.65,8.85,60,1.76,41.90,60

7085,1.65,8.85,60,1.76,41.90,60

7100,1.65,8.85,60,1.76,41.90,60

7116,1.65,8.85,60,1.76,41.90,60

7135,1.65,8.85,60,1.76,41.90,60

7152,1.65,8.82,60,1.76,42.15,60

7167,1.65,8.82,60,1.76,42.15,60

7185,1.65,8.82,60,1.76,42.15,60

7200,1.65,8.82,60,1.76,42.15,60

7219,1.65,8.82,60,1.76,42.15,60

7235,1.65,8.79,60,1.76,42.39,60

7251,1.65,8.79,60,1.76,42.39,60

7268,1.65,8.79,60,1.76,42.39,60

7285,1.65,8.79,60,1.76,42.39,60

7301,1.65,8.79,60,1.76,42.39,60

7317,1.65,8.76,60,1.76,42.64,60

7335,1.65,8.76,60,1.76,42.64,60

7352,1.65,8.76,60,1.76,42.64,60

7366,1.65,8.76,60,1.76,42.64,60

7385,1.65,8.74,60,1.76,42.89,60

7400,1.65,8.74,60,1.76,42.89,60

7417,1.65,8.74,60,1.76,42.89,60

7435,1.65,8.74,60,1.76,42.89,60

7451,1.65,8.74,60,1.92,42.89,60

7467,1.65,8.71,60,1.92,41.47,60

7486,1.65,8.71,60,1.92,41.47,60

7500,1.65,8.71,60,1.92,41.47,60

7517,1.65,8.71,60,1.92,41.47,60

7533,1.65,8.71,60,1.92,41.47,60

7551,1.65,8.68,60,1.92,41.68,60

7569,1.65,8.68,60,1.92,41.68,60

7585,1.65,8.68,60,1.92,41.68,60

7600,1.65,8.68,60,1.92,41.68,60

7617,1.65,8.68,60,1.92,41.68,60

7636,1.65,8.65,60,1.92,41.90,60

7649,1.67,8.65,60,1.92,41.90,60

7670,1.67,8.65,60,1.92,41.90,60

7686,1.67,8.65,60,1.92,41.90,60

7701,1.67,8.35,60,1.92,42.11,60

7716,1.67,8.35,60,1.92,42.11,60

7733,1.67,8.35,60,1.92,42.11,60

7753,1.67,8.35,60,1.92,42.11,60

7767,1.67,8.35,60,1.92,42.11,60

7784,1.67,8.31,60,1.92,42.33,60

7802,1.67,8.31,60,1.92,42.33,60

7816,1.67,8.31,60,1.92,42.33,60

7834,1.67,8.31,60,1.92,42.33,60

7850,1.67,8.31,60,1.92,42.33,60

7867,1.67,8.28,60,1.92,42.54,60

7884,1.67,8.28,60,1.92,42.54,60

7903,1.67,8.28,60,1.92,42.54,60

7919,1.67,8.28,60,1.92,42.54,60

7935,1.67,8.28,60,1.92,42.54,60

7952,1.67,8.24,60,1.92,42.76,60

7967,1.67,8.24,60,1.92,42.76,60

7986,1.67,8.24,60,1.92,42.76,60

8001,1.67,8.24,60,1.92,42.76,60

8018,1.67,8.21,60,1.92,42.98,60

8035,1.67,8.21,60,1.92,42.98,60

8052,1.67,8.21,60,1.92,42.98,60

8067,1.67,8.21,60,1.92,42.98,60

8085,1.67,8.21,60,1.92,42.98,60

8101,1.67,8.17,60,1.92,43.19,60

8116,1.67,8.17,60,1.92,43.19,60

8133,1.67,8.17,60,1.92,43.19,60

8154,1.67,8.17,60,1.92,43.19,60

8168,1.67,8.17,60,1.92,43.19,60

8183,1.67,8.14,60,1.92,43.41,60

8204,1.67,8.14,60,1.92,43.41,60

8218,1.67,8.14,60,1.92,43.41,60

8233,1.67,8.14,60,1.92,43.41,60

8251,1.67,8.14,60,1.92,43.41,60

8266,1.67,8.10,60,1.92,43.62,60

8283,1.67,8.10,60,1.92,43.62,60

8303,1.67,8.10,60,1.92,43.62,60

8317,1.67,8.10,60,1.92,43.62,60

8336,1.67,8.07,60,1.92,43.84,60

8350,1.67,8.07,60,1.92,43.84,60

8366,1.67,8.07,60,1.92,43.84,60

8384,1.67,8.07,60,2.46,43.84,60

8401,1.67,8.07,60,2.46,43.84,60

8417,1.67,8.03,60,2.46,38.61,60

8435,1.67,8.03,60,2.46,38.61,60

8452,1.67,8.03,60,2.46,38.61,60

8469,1.67,8.03,60,2.46,38.61,60

8484,1.67,8.03,60,2.46,38.61,60

8500,1.67,8.00,60,2.46,38.71,60

8518,1.67,8.00,60,2.46,38.71,60

8534,1.67,8.00,60,2.46,38.71,60

8550,1.67,8.00,60,2.46,38.71,60

8567,1.67,8.00,60,2.46,38.71,60

8586,1.67,7.96,60,2.46,38.82,60

8602,1.67,7.96,60,2.46,38.82,60

8618,1.67,7.96,60,2.46,38.82,60

8633,1.67,7.96,60,2.46,38.82,60

8653,1.67,7.93,60,2.46,38.93,60

8668,1.67,7.93,60,2.46,38.93,60

8686,1.67,7.93,60,2.46,38.93,60

8701,1.67,7.93,60,2.46,38.93,60

8717,1.67,7.93,60,2.46,38.93,60

8734,1.67,7.90,60,2.46,39.04,60

8751,1.67,7.90,60,2.46,39.04,60

8767,1.67,7.90,60,2.46,39.04,60

8783,1.67,7.90,60,2.46,39.04,60

8800,1.67,7.90,60,2.46,39.04,60

8817,1.67,7.86,60,2.46,39.15,60

8836,1.92,7.86,60,2.46,39.15,60

8850,1.92,7.86,60,2.46,39.15,60

8870,1.92,7.86,60,2.46,39.15,60

8886,1.92,7.86,60,2.46,39.15,60

8901,1.92,5.28,60,2.46,39.26,60

8916,1.92,5.28,60,2.46,39.26,60

8934,1.92,5.28,60,2.46,39.26,60

8951,1.92,5.28,60,2.46,39.26,60

8968,1.92,5.20,60,2.46,39.37,60

8983,1.92,5.20,60,2.46,39.37,60

9003,1.92,5.20,60,2.46,39.37,60

9017,1.92,5.20,60,2.46,39.37,60

9036,1.92,5.20,60,2.46,39.37,60

9051,1.92,5.11,60,2.46,39.48,60

9070,1.92,5.11,60,2.46,39.48,60

9086,1.92,5.11,60,2.46,39.48,60

9101,1.92,5.11,60,2.46,39.48,60

9118,1.92,5.11,60,2.46,39.48,60

9136,1.92,5.03,60,2.46,39.58,60

9150,1.92,5.03,60,2.46,39.58,60

9169,1.92,5.03,60,2.46,39.58,60

9186,1.92,5.03,60,2.46,39.58,60

9200,1.92,5.03,60,2.46,39.58,60

9218,1.92,4.94,60,2.46,39.69,60
