0,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

15,1.00,0.00,0.00,1.50,70,1.00,0.00,0.00,1.50,70

33,inputA,outputA,a_adjust,inputB,outputB,b_adjust
4867,1.24,14.36,70,2.09,20.36,70

4883,1.24,26.92,70,2.09,20.45,70

4899,1.24,26.92,70,2.09,20.45,70

4915,1.24,26.92,70,2.09,20.45,70

4933,1.24,26.92,70,2.09,20.45,70

4949,1.24,27.10,70,2.09,20.54,70

4966,1.24,27.10,70,2.09,20.54,70

4984,1.24,27.10,70,2.09,20.54,70

4999,1.24,27.10,70,2.09,20.54,70

5015,1.24,27.10,70,2.09,20.54,70

5033,1.24,27.27,70,2.09,20.64,70

5049,1.24,27.27,70,2.09,20.64,70

5065,1.24,27.27,70,2.09,20.64,70

5083,1.24,27.27,70,2.09,20.64,70

5100,1.24,27.45,70,2.09,20.73,70

5116,1.24,27.45,70,2.09,20.73,70

5134,1.24,27.45,70,2.09,20.73,70

5149,1.24,27.45,70,1.55,20.73,70

5166,1.24,27.45,70,1.55,20.73,70

5183,1.24,27.63,70,1.55,26.31,70

5200,1.24,27.63,70,1.55,26.31,70

5216,1.24,27.63,70,1.55,26.31,70

5233,1.24,27.63,70,1.55,26.31,70

5251,1.24,27.80,70,1.55,26.45,70

5265,1.24,27.80,70,1.55,26.45,70

5284,1.24,27.80,70,1.55,26.45,70

5299,1.24,27.80,70,1.55,26.45,70

5316,1.24,27.80,70,1.55,26.45,70

5333,1.24,27.98,70,1.55,26.60,70

5349,1.24,27.98,70,1.55,26.60,70

5367,1.24,27.98,70,1.55,26.60,70

5383,1.24,27.98,70,1.55,26.60,70

5399,1.24,27.98,70,1.55,26.60,70

5416,1.24,28.15,70,1.55,26.75,70

5433,1.24,28.15,70,1.55,26.75,70

5450,1.24,28.15,70,1.55,26.75,70

5466,1.24,28.15,70,1.55,26.75,70

5482,1.24,28.15,70,1.55,26.75,70

5499,1.24,28.33,70,1.55,26.89,70

5518,1.24,28.33,70,1.55,26.89,70

5533,1.24,28.33,70,1.55,26.89,70

5549,1.24,28.33,70,1.55,26.89,70

5566,1.24,28.51,70,1.55,27.04,70

5583,1.24,28.51,70,1.55,27.04,70

5599,1.24,28.51,70,1.55,27.04,70

5616,1.24,28.51,70,1.55,27.04,70

5634,1.24,28.51,70,1.55,27.04,70

5649,1.24,28.68,70,1.55,27.18,70

5665,1.24,28.68,70,1.55,27.18,70

5683,1.24,28.68,70,1.55,27.18,70

5700,1.24,28.68,70,1.55,27.18,70

5715,1.24,28.86,70,1.55,27.33,70

5733,1.24,28.86,70,1.55,27.33,70

5750,1.24,28.86,70,1.55,27.33,70

5767,1.24,28.86,70,1.55,27.33,70

5784,1.24,28.86,70,1.55,27.33,70

5797,1.24,29.04,70,1.55,27.47,70

5816,1.24,29.04,70,1.55,27.47,70

5833,1.24,29.04,70,1.55,27.47,70

5851,1.24,29.04,70,1.55,27.47,70

5866,1.24,29.21,70,1.55,27.62,70

5883,1.24,29.21,70,1.55,27.62,70

5899,1.24,29.21,70,1.55,27.62,70

5917,1.24,29.21,70,1.55,27.62,70

5934,1.24,29.21,70,1.55,27.62,70

5949,1.24,29.39,70,1.55,27.76,70

5966,1.24,29.39,70,1.55,27.76,70

5983,1.24,29.39,70,1.55,27.76,70

6000,1.24,29.39,70,1.55,27.76,70

6017,1.24,29.39,70,1.55,27.76,70

6030,1.24,29.56,70,1.55,27.91,70

6049,1.24,29.56,70,1.55,27.91,70

6066,1.24,29.56,70,1.55,27.91,70

6083,1.24,29.56,70,1.55,27.91,70

6099,1.24,29.74,70,1.55,28.05,70

6117,1.24,29.74,70,1.55,28.05,70

6133,1.24,29.74,70,1.55,28.05,70

6150,1.24,29.74,70,1.55,28.05,70

6168,1.24,29.74,70,1.55,28.05,70

6183,1.24,29.92,70,1.55,28.20,70

6199,1.24,29.92,70,1.55,28.20,70

6217,1.24,29.92,70,1.55,28.20,70

6233,1.24,29.92,70,1.55,28.20,70

6249,1.24,29.92,70,1.55,28.20,70

6266,1.24,30.09,70,1.55,28.34,70

6284,1.24,30.09,70,1.55,28.34,70

6300,1.24,30.09,70,1.55,28.34,70

6316,1.24,30.09,70,1.55,28.34,70

6333,1.24,30.27,70,1.55,28.49,70

6350,1.24,30.27,70,1.55,28.49,70

6367,1.24,30.27,70,1.55,28.49,70

6383,1.24,30.27,70,1.55,28.49,70

6401,1.24,30.44,70,1.55,28.63,70

6416,1.24,30.44,70,1.55,28.63,70

6433,1.24,30.44,70,1.55,28.63,70

6449,1.24,30.44,70,1.55,28.63,70

6466,1.24,30.44,70,1.55,28.63,70

6483,1.24,30.62,70,1.55,28.78,70

6500,1.24,30.62,70,1.55,28.78,70

6517,1.24,30.62,70,1.55,28.78,70

6533,1.24,30.62,70,1.55,28.78,70

6551,1.24,30.62,70,1.55,28.78,70

6566,1.24,30.80,70,1.55,28.92,70

6584,1.24,30.80,70,1.55,28.92,70

6599,1.24,30.80,70,1.55,28.92,70

6616,1.24,30.80,70,1.55,28.92,70

6632,1.24,30.80,70,1.55,28.92,70

6649,1.24,30.97,70,1.55,29.07,70

6668,1.24,30.97,70,1.55,29.07,70

6683,1.24,30.97,70,1.55,29.07,70

6699,1.24,30.97,70,1.55,29.07,70

6716,1.24,31.15,70,1.55,29.21,70

6734,1.24,31.15,70,1.55,29.21,70

6748,1.24,31.15,70,1.55,29.21,70

6766,1.24,31.15,70,1.55,29.21,70

6783,1.13,31.15,70,1.55,29.21,70

6800,1.13,32.42,70,1.55,29.36,70

6814,1.13,32.42,70,1.55,29.36,70

6833,1.13,32.42,70,1.55,29.36,70

6849,1.13,32.42,70,1.55,29.36,70

6866,1.13,32.42,70,1.55,29.36,70

6883,1.13,32.61,70,1.55,29.50,70

6899,1.13,32.61,70,1.55,29.50,70

6918,1.13,32.61,70,1.55,29.50,70

6934,1.13,32.61,70,1.55,29.50,70

6949,1.13,32.80,70,1.55,29.65,70

6966,1.13,32.80,70,1.55,29.65,70

6983,1.13,32.80,70,1.55,29.65,70

7000,1.13,32.80,70,1.55,29.65,70

7016,1.13,32.98,70,1.55,29.80,70

7034,1.13,32.98,70,1.55,29.80,70

7050,1.13,32.98,70,1.55,29.80,70

7067,1.13,32.98,70,1.55,29.80,70

7083,1.13,32.98,70,1.55,29.80,70

7100,1.13,33.17,70,1.55,29.94,70

7116,1.13,33.17,70,1.55,29.94,70

7133,1.13,33.17,70,1.55,29.94,70

7150,1.13,33.17,70,1.55,29.94,70

7167,1.13,33.17,70,1.55,29.94,70

7183,1.13,33.36,70,1.07,34.86,70

7201,1.13,33.36,70,1.07,34.86,70

7217,1.13,33.36,70,1.07,34.86,70

7233,1.13,33.36,70,1.07,34.86,70

7250,1.13,33.36,70,1.07,34.86,70

7266,1.13,33.54,70,1.07,35.05,70

7283,1.13,33.54,70,1.07,35.05,70

7300,1.13,33.54,70,1.07,35.05,70

7317,1.13,33.54,70,1.07,35.05,70

7333,1.13,33.73,70,1.07,35.25,70

7349,1.13,33.73,70,1.07,35.25,70

7366,1.13,33.73,70,1.07,35.25,70

7383,1.13,33.73,70,1.07,35.25,70

7399,1.13,33.73,70,1.07,35.25,70

7416,1.13,33.92,70,1.07,35.44,70

7434,1.13,33.92,70,1.07,35.44,70

7450,1.13,33.92,70,1.07,35.44,70

7468,1.13,33.92,70,1.07,35.44,70

7483,1.13,33.92,70,1.07,35.44,70

7499,1.13,34.10,70,1.07,35.63,70

7517,1.13,34.10,70,1.07,35.63,70

7532,1.13,34.10,70,1.07,35.63,70

7549,1.13,34.10,70,1.07,35.63,70

7566,1.13,34.29,70,1.07,35.82,70

7585,1.13,34.29,70,1.07,35.82,70

7599,1.13,34.29,70,1.07,35.82,70

7616,1.13,34.29,70,1.07,35.82,70

7633,1.13,34.48,70,1.07,36.02,70

7651,1.13,34.48,70,1.07,36.02,70

7667,1.13,34.48,70,1.07,36.02,70

7683,1.13,34.48,70,1.07,36.02,70

7700,1.13,34.48,70,1.07,36.02,70

7716,1.13,34.67,70,1.07,36.21,70

7733,1.13,34.67,70,1.07,36.21,70

7751,1.13,34.67,70,1.07,36.21,70

7766,1.13,34.67,70,1.07,36.21,70

7783,1.13,34.67,70,1.07,36.21,70

7799,1.13,34.85,70,1.07,36.40,70

7816,1.13,34.85,70,1.07,36.40,70

7834,1.13,34.85,70,1.07,36.40,70

7848,1.13,34.85,70,1.07,36.40,70

7866,1.13,34.85,70,1.07,36.40,70

7883,1.1
